Date,Restaurant Name,Food Category,Delivery Fee (CAD),Total Cost (CAD),Delivery Time (Minutes),Customer Rating,Payment Method,Location
2021-08-21,McDonalds,Vegan,3.6234909405992175,51.58185372371743,23.683950167983593,2.9018544246764817,Gift Card,Toronto
2021-08-22,Pizza Hut,American,6.524399719371523,74.14278560071281,52.61105324,4.027710637365766,PayPal,Toronto
2021-08-23,Burger King,American,9.837173720271068,53.93188799180199,55.77617554594029,3.756484361983033,Debit Card,Toronto
2021-08-24,Burger King,American,3.3223528877613964,22.82809652,52.944256831927575,4.454564209668625,Cash,Toronto
2021-08-25,Taco Bell,Japanese,7.602015675556168,62.037216370770125,55.95151558949391,4.987236722724436,Debit Card,Toronto
2021-08-26,Chipotle,Italian,6.686481167775216,69.53871225032513,42.12447884233486,2.7074333151803582,Credit Card,Toronto
2021-08-27,Chipotle,Indian,6.691832737509656,74.82234643419315,52.49032483961368,1.4446035191332474,Credit Card,Toronto
2021-08-28,Subway,Thai,7.581365020160601,46.72708422933451,35.36170553564402,1.121663523231872,Debit Card,Toronto
2021-08-29,Subway,Mediterranean,9.436935383005473,62.91109753744479,46.65071445916154,3.9075076245590865,Gift Card,Toronto
2021-08-30,Subway,Chinese,8.260655518810704,53.30835036980761,59.553421255566576,4.496054685234863,Credit Card,Toronto
2021-08-31,Dominos,Italian,2.449088827,72.12476329394154,29.029108953565096,1.8828503437776747,Credit Card,Toronto
2021-09-01,Starbucks,Vegan,8.821824159,64.60234222260958,35.595989851643225,1.6337921487596239,Debit Card,Toronto
2021-09-02,KFC,Chinese,3.804330639405861,59.68927866252646,39.201895092403426,1.248820366102764,Credit Card,Toronto
2021-09-03,Starbucks,American,5.015313317890976,36.209571181251135,25.52061948080207,4.2908116868688255,Gift Card,Toronto
2021-09-04,Pizza Hut,Fast Food,5.693862508899057,15.171574008599883,23.24154441860227,2.2455277595703373,Gift Card,Toronto
2021-09-05,Starbucks,Vegan,5.847248006024557,29.796942401471487,53.18891465286497,2.606787571039106,Gift Card,Toronto
2021-09-06,Dominos,Chinese,5.481443194042854,24.950613521054336,59.07177491310345,3.0110007664384493,Cash,Toronto
2021-09-07,Pizza Hut,American,9.498826353726916,53.172203325930475,36.18900255318635,4.357812936838203,Gift Card,Toronto
2021-09-08,Starbucks,Chinese,7.648152061312197,67.04194281,23.505993447786132,3.6033328862459397,Gift Card,Toronto
2021-09-09,Dominos,Fast Food,7.049365167653651,33.11222573820869,22.63247042762306,3.460258519431245,Cash,Toronto
2021-09-10,KFC,American,2.3987362222635324,94.81985316,55.65272825441195,1.7026883998236428,PayPal,Toronto
2021-09-11,Starbucks,Indian,9.231306642082998,15.567980984030461,38.55256999,3.052759566839319,Credit Card,Toronto
2021-09-12,Dominos,Italian,9.275121536,80.64558628905415,32.80109266249568,3.861524068714621,Gift Card,Toronto
2021-09-13,Subway,Mexican,8.241704507440819,68.14240541008759,39.058450849575976,4.8930435321219665,Credit Card,Toronto
2021-09-14,Chipotle,Mediterranean,2.0562336305089532,46.75215808905296,32.73216378769389,1.805625236853409,Debit Card,Toronto
2021-09-15,Subway,Japanese,2.458242008620987,19.29156027505467,39.56143101,1.0381734122689066,Credit Card,Toronto
2021-09-16,Chipotle,Mediterranean,3.801789618147918,68.33635860166375,54.38225587671747,1.301205734393879,Cash,Toronto
2021-09-17,McDonalds,Vegan,3.0507952651592536,47.77714859358009,43.69205484248383,2.503409860727917,Credit Card,Toronto
2021-09-18,McDonalds,Mediterranean,5.1906882376298356,94.58270685012363,47.78615091240702,4.282178590983948,Credit Card,Toronto
2021-09-19,McDonalds,American,9.380984464702317,61.06915637,34.58682704937346,1.0285683270729802,Credit Card,Toronto
2021-09-20,KFC,Indian,5.776483473575986,94.87037846,49.54023514042075,2.826922371543361,PayPal,Toronto
2021-09-21,Subway,Mexican,2.107221011457325,33.74111394523085,46.66468339517489,2.316922461365578,PayPal,Toronto
2021-09-22,Chipotle,Italian,4.261965516630096,76.68670238094879,24.78247991008226,1.2099268403989103,Debit Card,Toronto
2021-09-23,Dominos,Italian,2.3567592669836923,67.46616677214169,42.90571412462339,2.800945146690469,Cash,Toronto
2021-09-24,Pizza Hut,Fast Food,2.2903009809080173,77.84969954,30.26973985239032,2.0189948293468754,Credit Card,Toronto
2021-09-25,Dominos,Japanese,4.205758824764418,33.24676843766562,52.163826785343716,2.407539337388026,Credit Card,Toronto
2021-09-26,Pizza Hut,Chinese,4.204898709431563,71.52453388021077,37.03750833867758,3.822461219137172,Credit Card,Toronto
2021-09-27,Burger King,Indian,8.297012820812832,57.333433409833866,59.78736660785949,3.0862039356438684,Credit Card,Toronto
2021-09-28,Dominos,Chinese,9.798677222248894,78.14012286703688,23.70001751755855,1.4985897159712533,PayPal,Toronto
2021-09-29,Starbucks,Mexican,4.969656751119986,42.79879475290451,51.21391450960634,4.845658161694557,Debit Card,Toronto
2021-09-30,Starbucks,Mediterranean,5.431095030888309,90.65484716454647,46.94806934168626,3.5436430628389535,Gift Card,Toronto
2021-10-01,Taco Bell,Italian,8.758315490288172,22.16561174196478,50.69995322362821,4.063473702650127,Cash,Toronto
2021-10-02,Subway,Mexican,4.145112160764107,83.61109209725099,32.30119181961825,1.3168526000334833,Credit Card,Toronto
2021-10-03,Pizza Hut,Mediterranean,3.2510544352275836,88.21216819428273,39.682179575296026,1.1882335178400756,Debit Card,Toronto
2021-10-04,Pizza Hut,Italian,8.824716987229204,84.46644647,51.860340788948335,1.0777922014723247,Gift Card,Toronto
2021-10-05,Subway,Mediterranean,2.372004691520524,58.58174351225096,29.30165326,1.7551761110937778,Debit Card,Toronto
2021-10-06,KFC,Japanese,6.957595521595326,52.26272330261471,29.041327871546084,2.6576335908739805,PayPal,Toronto
2021-10-07,Taco Bell,Indian,6.495942779734454,99.68229435461453,42.04203813,4.743304533611291,Gift Card,Toronto
2021-10-08,KFC,Vegan,4.767363580013554,34.47961585320378,40.94254318119423,2.828238637063105,Debit Card,Toronto
2021-10-09,KFC,Mexican,4.521516168778872,61.48445709946379,31.290498816517314,2.1610204214901176,PayPal,Toronto
2021-10-10,KFC,Mexican,8.174861809,72.00741965749768,31.92302602099291,3.2477410140786533,Debit Card,Toronto
2021-10-11,Subway,Thai,2.691396886100372,74.57374904822171,31.11380652826262,1.447738312539157,Debit Card,Toronto
2021-10-12,KFC,American,3.894274474491083,32.34209658777919,50.860482479939506,3.438023564019933,Gift Card,Toronto
2021-10-13,Starbucks,Japanese,7.859589854704718,70.58949785,46.076034622498426,3.2737278173220132,PayPal,Toronto
2021-10-14,McDonalds,Japanese,6.386564669811394,84.56141315091367,53.29668733641011,4.167972133622839,Credit Card,Toronto
2021-10-15,Burger King,Chinese,3.023905668268691,19.251579029794538,59.01892113256088,4.946750446468096,Cash,Toronto
2021-10-16,Pizza Hut,Mediterranean,9.057084914256482,92.47930993,38.96657185087946,2.003493886864442,Gift Card,Toronto
2021-10-17,Pizza Hut,American,5.147582772508732,17.507844687342505,22.667755256217955,3.0386258032150426,PayPal,Toronto
2021-10-18,Burger King,Indian,8.622947002577384,45.25753776151352,21.923692416481416,4.635461625276014,Debit Card,Toronto
2021-10-19,Subway,Indian,8.301704124221668,16.344121679801777,31.826601570864767,4.140759537691365,PayPal,Toronto
2021-10-20,Dominos,Japanese,6.995403571773824,21.557339325864458,57.30178357409804,2.9496252124032303,Cash,Toronto
2021-10-21,Subway,Indian,5.955849050360744,92.44930424030672,40.9285222,4.781486598459111,Cash,Toronto
2021-10-22,Pizza Hut,Thai,9.836406723054054,45.163170613422565,30.871460643205168,1.2289467740672375,Credit Card,Toronto
2021-10-23,Pizza Hut,Mexican,3.1597205790385363,51.10558008612949,35.966671780440784,4.7239944788503365,Credit Card,Toronto
2021-10-24,Burger King,Fast Food,7.801245820408918,33.30427241751697,43.94380429618683,1.2020295695312262,Cash,Toronto
2021-10-25,KFC,Vegan,3.529525611718312,65.75314046587118,46.11798632551369,3.1892189764587373,Gift Card,Toronto
2021-10-26,Subway,Chinese,4.706104842658787,65.55827324761212,26.15678039,4.561763792004343,Gift Card,Toronto
2021-10-27,Chipotle,Mediterranean,4.469589946985562,46.63703330514363,59.08126706180704,2.0508837742452113,Debit Card,Toronto
2021-10-28,Burger King,Vegan,9.576287901909783,43.30796410345886,41.790889079311555,2.888993995780634,Credit Card,Toronto
2021-10-29,Starbucks,Mediterranean,9.738849422306203,90.22196619534996,25.42753271169117,2.2973155165478665,Debit Card,Toronto
2021-10-30,Pizza Hut,Italian,3.4641235538778172,47.579160369587115,55.74541013384535,4.808575668305405,Credit Card,Toronto
2021-10-31,Burger King,Vegan,2.1762812823800335,56.94758433,22.985537243177152,4.294582379012363,Cash,Toronto
2021-11-01,Subway,Fast Food,7.760064317304905,39.08090480611911,56.309417327100505,3.8360060453055183,Gift Card,Toronto
2021-11-02,Pizza Hut,Japanese,5.343919470963875,81.87540778535583,59.86262625,3.350507946460435,Gift Card,Toronto
2021-11-03,Dominos,Thai,2.710721960700515,48.78309333642279,48.017271966260154,4.2823671572965925,Cash,Toronto
2021-11-04,Burger King,Mexican,7.470032845,58.65693895626759,50.81788884295959,2.5690681660941883,Debit Card,Toronto
2021-11-05,Taco Bell,Mexican,6.3608442260855975,36.535359455071216,33.49211345869946,2.7902074204242475,Debit Card,Toronto
2021-11-06,Pizza Hut,Thai,9.844134576008848,98.95106535,57.66307410935735,3.920006884323446,PayPal,Toronto
2021-11-07,Subway,American,3.8192759668910314,39.77713797851645,41.188558644334705,2.431019053174857,Credit Card,Toronto
2021-11-08,McDonalds,Italian,5.231823010612386,80.51311513,49.29553786,1.2556037681934953,Debit Card,Toronto
2021-11-09,Chipotle,Mediterranean,6.340366427163383,51.33713028032453,56.96430863645118,1.2973384355442859,Cash,Toronto
2021-11-10,A&W,Fast Food,8.333599907626812,32.52847943215189,59.007199039020335,1.4614512052228155,Debit Card,Toronto
2021-11-11,KFC,Indian,6.390709254,82.97609494,53.32817426386698,4.4787252933746515,Gift Card,Toronto
2021-11-12,A&W,Vegan,6.903201286895594,43.35657706746867,32.12070028,2.8889057030248173,Credit Card,Toronto
2021-11-13,Subway,Italian,3.809176412719526,88.54143452881394,58.66190066,3.851529477378946,PayPal,Toronto
2021-11-14,Starbucks,Vegan,8.775349824708478,92.79686071801495,45.12478124974287,2.571637342419573,Credit Card,Toronto
2021-11-15,Starbucks,Fast Food,5.429044375763806,88.08502600825845,57.22569905407839,2.034843789662538,Gift Card,Toronto
2021-11-16,McDonalds,Chinese,3.127677020174154,17.97567275857848,47.04420103257407,2.3887686702488478,Gift Card,Toronto
2021-11-17,KFC,Chinese,7.313503316043339,81.92673432543397,32.28955847390882,4.176729381268734,Gift Card,Toronto
2021-11-18,Taco Bell,Italian,3.728723625,49.96385465242723,34.80098096571264,3.500864500125753,Gift Card,Toronto
2021-11-19,McDonalds,Japanese,2.780500081914398,89.26644821548913,42.01887108411762,4.750559119831609,Cash,Toronto
2021-11-20,A&W,Fast Food,8.895895267234177,69.22611232820279,51.60059366239528,3.718819114307336,PayPal,Toronto
2021-11-21,McDonalds,Fast Food,5.681298115907517,85.85966640223647,32.71930205,3.2807265270187758,Gift Card,Toronto
2021-11-22,A&W,Thai,7.994269701566211,57.45170044,43.18924664536768,3.440784035943338,Gift Card,Toronto
2021-11-23,Pizza Hut,Japanese,4.324700478450841,60.47716789090929,33.82499974305606,4.7694857578736585,Debit Card,Toronto
2021-11-24,Starbucks,Mediterranean,8.295761079,27.272948731361716,52.63077618540429,4.152803719466824,PayPal,Toronto
2021-11-25,Pizza Hut,Mediterranean,2.8954874161722426,81.63892549,38.669123750718015,1.0961649494657513,Credit Card,Toronto
2021-11-26,Chipotle,Indian,4.847786990358822,50.64811699169259,23.068913074115407,3.136558784542789,PayPal,Toronto
2021-11-27,KFC,Mexican,9.824494543788228,57.50681005308452,26.642100859261454,3.7533536461862593,PayPal,Toronto
2021-11-28,Taco Bell,Chinese,8.351917730944049,81.73330569813514,22.44418670478529,3.994793914,PayPal,Toronto
2021-11-29,A&W,Mediterranean,5.978047442517505,65.90185900675232,39.972117840573006,1.8525684772557467,Gift Card,Toronto
2021-11-30,Taco Bell,Japanese,4.718219772495081,32.093391832626736,24.253491893929088,4.4687094178054085,Gift Card,Toronto
2021-12-01,A&W,Fast Food,8.977085600179812,65.16977602782589,24.565598772385286,4.823372588700655,Cash,Toronto
2021-12-02,Subway,Mediterranean,6.358782072676125,49.64879292827074,57.641930401535085,1.946861223379479,Credit Card,Toronto
2021-12-03,McDonalds,Fast Food,8.067400142952888,54.909671073728326,54.90620288704222,4.530461830068983,Debit Card,Toronto
2021-12-04,Chipotle,Mediterranean,8.032861442529313,17.40645832422676,38.083463872454644,1.3879150500643815,PayPal,Toronto
2021-12-05,Starbucks,Chinese,2.1435654285479346,32.85249470888394,59.43221283400823,1.2228273444609807,Credit Card,Toronto
2021-12-06,A&W,Vegan,3.0100302623409076,38.88823692,20.007461126826524,1.5168952004109975,Credit Card,Toronto
2021-12-07,Taco Bell,Mediterranean,7.277034931157938,75.60160067,44.55917825093575,1.230964317868144,Cash,Toronto
2021-12-08,Chipotle,Japanese,3.2929584902869715,15.97686023,44.65712709,4.380048948623104,Debit Card,Toronto
2021-12-09,Dominos,Mediterranean,4.0439467572448375,49.746067204476226,38.29772223479553,1.2362005778330878,PayPal,Toronto
2021-12-10,Dominos,Mexican,9.573103633596858,93.54228398618729,35.877918917371716,2.086656765454622,Debit Card,Toronto
2021-12-11,Pizza Hut,Chinese,6.481458066999295,24.509852406675527,38.21532542,1.4150253741434256,Cash,Toronto
2021-12-12,Starbucks,Japanese,8.005836055994777,58.896072998581936,36.598417443187216,2.181688145,Gift Card,Toronto
2021-12-13,Subway,Thai,6.463845910261119,81.8544025,49.21969909929197,1.362237870403682,Credit Card,Toronto
2021-12-14,Taco Bell,Japanese,6.420108918261802,95.11516113920992,25.414217398931363,3.672013002972056,PayPal,Toronto
2021-12-15,McDonalds,Mexican,2.753215281005583,78.47601436036604,27.905568823645204,1.5333072653703006,Gift Card,Toronto
2021-12-16,McDonalds,Vegan,4.749305540872824,76.24807163477452,27.220729135696942,4.407383703355551,Cash,Toronto
2021-12-17,Taco Bell,Chinese,4.259447189492094,85.25148767,30.498823404850583,4.2687642029065636,Debit Card,Toronto
2021-12-18,KFC,Thai,5.125826924908906,52.92710378309121,41.01033675126333,1.0546467418824377,Credit Card,Toronto
2021-12-19,Subway,Mexican,8.386753505794626,83.49678527251581,24.44834989352875,4.582905422060458,PayPal,Toronto
2021-12-20,Chipotle,Mexican,4.975461343334919,15.676974403363346,54.72677181306017,1.1157772669734682,Gift Card,Toronto
2021-12-21,A&W,Italian,5.613574553853462,93.58768970702842,31.894461252338893,1.9585831398302265,Gift Card,Toronto
2021-12-22,KFC,Chinese,5.179051123882532,52.68105331,26.501519498748316,1.1295565511039802,Credit Card,Toronto
2021-12-23,A&W,Japanese,2.747263775802365,62.037315968588544,47.02485238392973,2.343373948157264,Debit Card,Toronto
2021-12-24,A&W,Fast Food,5.528577266,36.66499116,21.523452023972773,3.0554661028530865,Cash,Toronto
2021-12-25,KFC,Vegan,3.5648741843561202,78.11512079143583,44.79874259496657,4.186579476060553,Debit Card,Toronto
2021-12-26,Pizza Hut,Fast Food,3.493786366184332,21.51404355039615,47.92793722705999,2.3519262018793445,Debit Card,Toronto
2021-12-27,Dominos,Japanese,2.752288835474131,89.17404322,28.596661255468767,3.821960098692467,Debit Card,Toronto
2021-12-28,A&W,Japanese,4.853367793134118,85.38993046553914,21.678562937745372,1.7500178284759214,Credit Card,Toronto
2021-12-29,KFC,Chinese,8.059855078315339,33.36510988080514,34.54581435677798,4.002393826976506,Credit Card,Toronto
2021-12-30,KFC,Japanese,4.211533524667169,83.79257385424731,23.94376920967746,1.9439864236369502,Cash,Toronto
2021-12-31,Burger King,Italian,4.4987928150841086,81.84040731022593,24.659113986933484,1.5741790237750717,Debit Card,Toronto
2022-01-01,Pizza Hut,Thai,7.141397261379389,68.73841080908566,30.170449257794584,1.7416354014962172,Credit Card,Toronto
2022-01-02,Starbucks,Japanese,3.566726500695351,46.749215036473444,31.818716985070374,1.7282525155274215,Cash,Toronto
2022-01-03,Burger King,Fast Food,9.175663443388274,38.077394105458765,41.19881364085683,3.0514515175079646,Cash,Toronto
2022-01-04,Burger King,Japanese,6.161524186012436,34.701605174594754,47.13567542012052,4.379190324752584,Debit Card,Toronto
2022-01-05,Taco Bell,Italian,5.580823522561736,42.08176183490661,43.71083763480739,1.3184203079700225,PayPal,Toronto
2022-01-06,Dominos,Mediterranean,6.462561535433611,91.80246769176507,25.93441349158067,3.8278252739736907,Debit Card,Toronto
2022-01-07,KFC,Mediterranean,3.3282745073295636,21.59946595904641,26.88344129810506,3.6173858386114306,PayPal,Toronto
2022-01-08,Dominos,Mexican,6.907785109,85.45405848150149,55.15076999171658,4.490079807,Cash,Toronto
2022-01-09,Subway,Vegan,4.9048058930720835,44.65565637855501,42.334092602564546,1.976590242027629,Credit Card,Toronto
2022-01-10,Taco Bell,Indian,9.177490728,59.33594866096544,54.79751331590756,2.8004394347401185,Gift Card,Toronto
2022-01-11,Starbucks,Thai,3.350833653421489,82.53127886,34.86186045279497,4.703309498,Cash,Toronto
2022-01-12,Dominos,American,6.056408830923528,90.17200649695256,44.57600029725295,3.6399738005412687,Credit Card,Toronto
2022-01-13,McDonalds,Mexican,6.784901034952144,44.30642071,40.94653664218443,2.5550736514463877,Cash,Toronto
2022-01-14,A&W,Vegan,2.267068814,54.25669590838438,32.76493959281851,1.5256495314210738,Debit Card,Toronto
2022-01-15,Subway,Mediterranean,4.909544998049122,50.23386550942734,38.796614881343814,2.049940031602364,PayPal,Toronto
2022-01-16,Pizza Hut,Fast Food,7.861081877606662,16.126337847832396,40.09963507307728,3.324861909957533,Cash,Toronto
2022-01-17,Starbucks,American,8.563020059591786,40.155145552985815,28.030838990267142,3.872671790242055,Credit Card,Toronto
2022-01-18,Subway,Vegan,4.505295958538259,54.03108486726776,32.600414895069264,1.497687547407574,Debit Card,Toronto
2022-01-19,A&W,Vegan,8.388746179,49.94295675483738,51.65639002027902,3.398389040176216,Gift Card,Toronto
2022-01-20,Taco Bell,Mexican,9.742047016827112,76.36398433883275,56.631529578165086,3.201405115355004,Debit Card,Toronto
2022-01-21,A&W,American,8.854991488600753,47.70830746379377,34.39176374181198,3.055821786762832,PayPal,Toronto
2022-01-22,Burger King,Chinese,2.9411519052746016,56.59699816250697,32.278891288360725,3.760492470728032,Debit Card,Toronto
2022-01-23,A&W,Indian,7.917842656684325,51.51673033125088,27.80788658,4.349798380333848,Gift Card,Toronto
2022-01-24,Burger King,Chinese,4.557334659524358,77.95322266,47.139646746023246,2.2919587327074735,Credit Card,Toronto
2022-01-25,Taco Bell,American,9.907327915296612,88.35265391389181,32.92398806665349,4.556048760443838,Cash,Toronto
2022-01-26,Chipotle,Chinese,5.882871865279097,60.21057172,59.50998156396754,1.6425344504742028,PayPal,Toronto
2022-01-27,Burger King,Italian,2.9794711868715282,82.10173650659125,33.02739208255813,1.6920954790046574,Gift Card,Toronto
2022-01-28,Pizza Hut,Mediterranean,7.801484384219126,40.22686797,35.76544187130513,2.0670882544956957,PayPal,Toronto
2022-01-29,A&W,Italian,4.584089587089711,61.01641686336784,44.13336784848139,1.4781234781883112,Debit Card,Toronto
2022-01-30,A&W,Japanese,9.976625256653293,44.34454606194765,52.06737173,1.9212768987315103,PayPal,Toronto
2022-01-31,Pizza Hut,Chinese,9.838259662836176,50.20707867360557,38.78074661382534,1.4256470516113784,Gift Card,Toronto
2022-02-01,McDonalds,Japanese,7.2490721441646455,77.25517850907683,36.906241351558336,4.287009667941561,Cash,Toronto
2022-02-02,KFC,Fast Food,3.0386115916137406,89.94131099828058,59.82551334379233,1.5558759675464984,Cash,Toronto
2022-02-03,Chipotle,Thai,7.4948879814002325,25.32710824246006,20.41974564559778,3.9891902302394273,PayPal,Toronto
2022-02-04,Starbucks,Fast Food,2.7442438916802177,68.94433680142734,55.80261155404983,1.191655471653335,Credit Card,Toronto
2022-02-05,Burger King,American,2.2349132728191385,64.48222364411288,25.965633037589498,4.7940813100556605,PayPal,Toronto
2022-02-06,Pizza Hut,Vegan,8.583667569771888,25.06527832995421,51.43701104835654,3.8446403501110646,Debit Card,Toronto
2022-02-07,Taco Bell,Mediterranean,3.678023581469451,33.01101808740927,44.71726239385192,1.0271861943444471,Cash,Toronto
2022-02-08,Burger King,Chinese,5.032217009752779,41.43521205227782,33.673891419923685,4.055426000800856,Cash,Toronto
2022-02-09,KFC,Mexican,9.787659119809385,29.189141019487625,54.954998220840736,3.0563276830647412,Cash,Toronto
2022-02-10,Taco Bell,Thai,4.694724014888826,35.71700601456905,20.51628911923968,4.117460681340479,Credit Card,Toronto
2022-02-11,Subway,Indian,4.371918250266522,37.746067903245134,29.067626082996945,3.089987235562354,Credit Card,Toronto
2022-02-12,A&W,Indian,9.345663996982202,43.532275808320065,42.67571184998144,3.5640994305414186,Gift Card,Toronto
2022-02-13,Subway,Indian,2.885987562551665,78.69818848809851,34.06169040198792,4.145326621580162,PayPal,Toronto
2022-02-14,Burger King,Chinese,8.076659280917054,63.61253732730106,44.415099812733104,2.620432218351427,PayPal,Toronto
2022-02-15,KFC,Indian,9.904524533222192,98.83096711586913,20.964407736346672,1.0108325992818084,Debit Card,Toronto
2022-02-16,Chipotle,Italian,9.210368086,50.252545292235034,24.658357219268503,4.399785983780754,Cash,Toronto
2022-02-17,Burger King,Thai,7.213343349651407,79.07853127613863,25.08384960873757,2.5235614504986503,Credit Card,Toronto
2022-02-18,Pizza Hut,Italian,4.512486359941856,89.07481581700537,27.571345836640376,2.9841709040663322,Debit Card,Toronto
2022-02-19,Dominos,Vegan,4.034575849426534,72.71317190823356,38.37325763202171,1.0310665686158749,Debit Card,Toronto
2022-02-20,Burger King,Thai,8.554040838971689,50.00850293548716,50.08514798174285,2.968368041400392,Credit Card,Toronto
2022-02-21,A&W,Italian,9.038575311613563,79.05554361,56.221553517156046,4.945949606286918,PayPal,Toronto
2022-02-22,A&W,Thai,6.203479300365543,32.31170671067821,53.414901211369845,2.1130706432750785,Cash,Toronto
2022-02-23,Burger King,Vegan,3.954719526291729,42.84193404031126,27.87551487102734,2.5816730809695123,PayPal,Toronto
2022-02-24,Taco Bell,Japanese,2.9035456672893885,61.468246683439546,37.64602209,3.7487599858747065,Debit Card,Toronto
2022-02-25,Dominos,Chinese,2.6974357426546494,63.90979791932261,27.97646391,4.259174670094635,Cash,Toronto
2022-02-26,Pizza Hut,Chinese,7.752619578830845,16.882025415173505,30.57887266668763,2.669566496024401,Gift Card,Toronto
2022-02-27,Burger King,Indian,5.360949823,95.33470604426074,40.14187926047545,2.238675482,Debit Card,Toronto
2022-02-28,Taco Bell,Fast Food,9.242878994222963,74.21331805347815,22.72436099,4.751303199940269,PayPal,Toronto
2022-03-01,A&W,Indian,7.9173704058141094,57.13481876971074,28.726973183730927,3.708579866686677,PayPal,Toronto
2022-03-02,A&W,American,3.5300833433166936,94.31581492470622,57.41512645228469,1.4760852179725643,PayPal,Toronto
2022-03-03,KFC,Italian,6.910219350525592,52.32312304632042,38.64465170633956,1.2757115125385945,Credit Card,Toronto
2022-03-04,Burger King,Thai,5.484043635185275,98.33702347,37.815461039114886,2.934199403161476,Debit Card,Toronto
2022-03-05,Dominos,Fast Food,6.617997846148905,58.54420436569623,20.582686190051156,1.8803602641890897,Cash,Toronto
2022-03-06,McDonalds,Vegan,7.904552986708137,24.714290449828255,29.89598988233383,2.015939013505014,PayPal,Toronto
2022-03-07,Dominos,American,8.449567048030326,80.00808265903856,54.651697439287254,4.510768715311393,PayPal,Toronto
2022-03-08,A&W,Vegan,8.749898611253794,72.70630663161644,26.58513713034675,1.3582640972652427,Credit Card,Toronto
2022-03-09,A&W,Chinese,4.031798996576198,80.70387131097488,36.604997581388844,3.8614564609155586,Cash,Toronto
2022-03-10,Subway,Chinese,2.2489247993388615,95.87257244168289,20.57323623468005,2.0845690135223522,Debit Card,Toronto
2022-03-11,A&W,Indian,7.914357881318185,81.00159072533654,39.13341926682223,4.041312886,Gift Card,Toronto
2022-03-12,Pizza Hut,Italian,2.8507498100461968,66.96361118841499,20.840844269048688,3.8896455378541783,Credit Card,Toronto
2022-03-13,Starbucks,Fast Food,4.519356708903741,87.87125670067148,52.784382122631996,1.029567605777172,Debit Card,Toronto
2022-03-14,Burger King,Mediterranean,2.030537072994777,72.22594734513518,52.994150699484145,3.0365416516863966,Gift Card,Toronto
2022-03-15,Dominos,American,7.4533558592129605,49.690119830203464,51.509687532094794,1.5572779295121855,PayPal,Toronto
2022-03-16,Starbucks,American,3.337056092,90.27767996055073,31.33456275564473,4.464908122314707,PayPal,Toronto
2022-03-17,Taco Bell,Indian,7.2422592775332655,33.86153916667169,53.48948872887272,4.486343531449626,Cash,Toronto
2022-03-18,McDonalds,Chinese,9.933940937342712,75.74450836724156,41.719925304210776,2.673383229975032,Gift Card,Toronto
2022-03-19,Pizza Hut,Indian,2.5813669728801303,89.93289366996434,34.95232435,2.777582473804322,PayPal,Toronto
2022-03-20,Dominos,Thai,2.6166240956116855,77.16190417478018,45.01319838816932,2.2131317576181084,PayPal,Toronto
2022-03-21,Starbucks,Fast Food,4.723040741333399,74.26841061957784,20.49364184241496,3.866425195840124,Cash,Toronto
2022-03-22,McDonalds,Italian,8.931092114010736,78.97425499610605,25.718435104030085,2.4346454521058365,Debit Card,Toronto
2022-03-23,Subway,Japanese,3.7242389503306548,54.52969610555477,49.69174152681051,2.071169898090535,PayPal,Toronto
2022-03-24,Pizza Hut,Mexican,4.8830225594427805,89.30450798334721,29.76646434864612,2.728924238018033,Credit Card,Toronto
2022-03-25,Pizza Hut,Mexican,2.5480432530158366,32.29210038656775,43.920364693149985,1.3659500735498349,Credit Card,Toronto
2022-03-26,Subway,Indian,8.105242330071114,25.82784536002884,35.40410411292119,3.9864128185768153,Debit Card,Toronto
2022-03-27,Burger King,Thai,5.266450742075609,39.26824631007348,54.19223115197046,1.0503856050871478,Gift Card,Toronto
2022-03-28,Subway,Fast Food,8.073989864486743,60.18407872587442,58.09661223986574,3.5779402460823757,Cash,Toronto
2022-03-29,Pizza Hut,Mediterranean,9.228862754774362,58.39775260979374,55.34258913480762,1.7314581070194897,Credit Card,Toronto
2022-03-30,Pizza Hut,Mexican,3.862105177,84.75089440250986,30.824799787743867,1.9296161848576525,Credit Card,Toronto
2022-03-31,Starbucks,Fast Food,8.459168243,49.38833579434148,27.76651476184329,3.5425279945601598,Debit Card,Toronto
2022-04-01,A&W,Italian,2.472751120626026,56.16927623477824,38.97739574,4.971773863131629,Gift Card,Toronto
2022-04-02,McDonalds,Vegan,9.190779105,16.13625307704863,20.29336603344721,4.110869956290203,Gift Card,Toronto
2022-04-03,Subway,Thai,7.206148380469979,49.827835097649825,21.03237571452727,1.903358528893568,Debit Card,Toronto
2022-04-04,McDonalds,Chinese,8.993813793106813,70.06080980077908,42.13162558,1.7040990201645352,Credit Card,Toronto
2022-04-05,Subway,Fast Food,2.001507196452655,16.318208103260336,40.81797616661144,4.464931481070682,Cash,Toronto
2022-04-06,Taco Bell,Italian,3.352648563,38.87496704083072,59.783279561410396,2.776735791686017,Credit Card,Toronto
2022-04-07,Pizza Hut,Mediterranean,5.118075099411937,32.67629053959814,28.073673414550324,1.5482112113126218,Gift Card,Toronto
2022-04-08,A&W,Japanese,5.036023226997749,18.56876146,30.324157166418736,4.448845693287753,Credit Card,Toronto
2022-04-09,Starbucks,Chinese,3.8138430633880853,55.73710764273569,24.54162569305147,4.264369411657046,Cash,Toronto
2022-04-10,A&W,Japanese,5.052895518937601,30.44647992,56.70172038614979,4.935625455588655,PayPal,Toronto
