Date _Time,Restaurant Name,Food Category,Delivery Fee (CAD),Total Cost (CAD),Delivery Time (Minutes),Customer Rating,Payment Method,Delivery Count,Location,Date,Date_Time,Temperature_High_C,Temperature_Low_C,Precipitation_mm,Humidity_%,Wind_Speed_kmh
2021-05-05 22:48:00,Chipotle,Japanese,8.118209937,65.16451576,37.48688198,1.875177406,Credit Card,95,Toronto,2021-05-05,2021-05-05 20:59:00,0.257082314,-6.79431409,19.7557104,99.56901034,23.44712462
2021-05-06 22:41:00,Burger King,Japanese,4.124460784,50.92971841,31.17877765,3.087739856,PayPal,144,Toronto,2021-05-06,2021-05-06 23:53:00,9.219850488,2.312973282,2.728795051,47.88934719,22.6138607
2021-05-07 20:07:00,A&W,Thai,8.454188557,32.07456031,43.27461066,1.62137321,Cash,113,Toronto,2021-05-07,2021-05-07 09:08:00,26.81066447,21.44516779,13.90289108,56.48389153,15.56821592
2021-05-08 01:06:00,McDonalds,Indian,4.014454128,40.98468154,22.21399157,3.666453546,Debit Card,180,Toronto,2021-05-08,2021-05-08 13:03:00,28.73287625,19.0122068,8.086375362,63.67456454,13.6631042
2021-05-09 00:16:00,Taco Bell,Fast Food,8.589971104,59.58254881,25.78318841,3.421374512,Gift Card,58,Toronto,2021-05-09,2021-05-09 05:31:00,-9.687154126,-20.33556546,8.563992299,65.30969071,14.94030946
2021-05-10 23:26:00,McDonalds,Fast Food,2.682146733,70.40878796,47.81033603,1.348328198,Credit Card,91,Toronto,2021-05-10,2021-05-10 13:13:00,12.98362862,7.326542222,14.35195531,64.66126452,11.60690658
2021-05-11 06:07:00,Dominos,Thai,8.929469671,81.25605644,25.68563414,1.146081518,Debit Card,122,Toronto,2021-05-11,2021-05-11 10:48:00,8.783495142,-3.971781025,13.84872303,94.45666015,10.13332347
2021-05-12 15:03:00,Taco Bell,Japanese,5.993491607,80.20951107,45.59100806,3.48115461,Cash,133,Toronto,2021-05-12,2021-05-12 16:22:00,-0.005148529,-9.538036876,19.82511987,82.84195867,17.07599244
2021-05-13 22:19:00,Dominos,American,4.372300717,97.67854318,22.18738483,2.177175096,PayPal,108,Toronto,2021-05-13,2021-05-13 17:32:00,-4.60605847,-14.84996116,2.567885789,76.47431285,11.7133439
2021-05-14 12:00:00,Taco Bell,Italian,4.120906003,39.29652314,36.29529116,1.345783013,Credit Card,70,Toronto,2021-05-14,2021-05-14 09:02:00,5.192682713,-4.214944756,2.082192988,58.56236307,12.18654162
2021-05-15 22:48:00,Taco Bell,Thai,5.456084471,21.0444102,27.0963788,4.03771482,Cash,199,Toronto,2021-05-15,2021-05-15 17:22:00,32.43093668,23.42330607,14.48677634,89.42742305,21.41890159
2021-05-16 15:57:00,Pizza Hut,American,9.992395985,44.38083952,24.3854513,2.256176012,Credit Card,112,Toronto,2021-05-16,2021-05-16 19:31:00,4.544131941,-6.052271372,11.56773834,97.30363069,29.21343329
2021-05-17 15:07:00,KFC,American,3.762619148,78.18003039,42.68131134,2.838398199,Cash,122,Toronto,2021-05-17,2021-05-17 08:10:00,13.34557798,6.793175519,5.483213331,89.27189695,20.09093001
2021-05-18 16:28:00,Chipotle,Mediterranean,2.825733191,52.23949034,57.13343088,1.94725171,Gift Card,110,Toronto,2021-05-18,2021-05-18 04:42:00,21.63585315,14.81657185,1.58838738,40.09390631,6.924486677
2021-05-19 07:52:00,McDonalds,Vegan,6.68028135,84.5120166,22.19148192,3.509268313,PayPal,113,Toronto,2021-05-19,2021-05-19 14:21:00,6.363332107,-7.254524103,1.713164992,78.18408221,6.889590346
2021-05-20 01:54:00,Subway,Mexican,5.908339732,61.69274104,36.86216993,2.205953661,Gift Card,118,Toronto,2021-05-20,2021-05-20 01:52:00,33.73019372,19.2690391,17.88381749,43.06812289,28.78558052
2021-05-21 01:39:00,A&W,Italian,6.193570169,94.03229642,48.30141751,4.872083845,Cash,178,Toronto,2021-05-21,2021-05-21 22:33:00,33.31012827,24.57703511,3.837346494,55.45643322,12.43226976
2021-05-22 07:17:00,Burger King,Chinese,7.33548334,95.56839257,38.50751327,3.811790194,Debit Card,155,Toronto,2021-05-22,2021-05-22 21:18:00,1.330203312,-6.377243419,6.467431242,43.57148202,7.301674652
2021-05-23 22:48:00,Chipotle,Indian,4.137152559,20.89088301,52.25983784,1.546889105,Gift Card,114,Toronto,2021-05-23,2021-05-23 23:42:00,12.37618277,0.936187333,4.533128045,76.22772718,19.97611468
2021-05-24 05:48:00,Dominos,Mexican,9.285319963,53.79514238,27.18581263,2.666779359,Debit Card,171,Toronto,2021-05-24,2021-05-24 14:21:00,3.539523942,-5.547817769,7.099926117,81.19539481,20.59121946
2021-05-25 02:18:00,Pizza Hut,Mediterranean,5.485376529,66.82357021,58.3837682,2.541684399,Cash,111,Toronto,2021-05-25,2021-05-25 10:09:00,2.817822247,-2.43604131,1.388476855,46.86925828,21.2126205
2021-05-26 13:47:00,Dominos,Italian,3.032689561,36.74916597,35.40650511,3.136988443,PayPal,152,Toronto,2021-05-26,2021-05-26 08:27:00,-8.340087369,-14.90161334,10.38119582,63.03033298,11.6850507
2021-05-27 05:23:00,KFC,Fast Food,7.938390054,49.60152625,33.66278532,4.367722698,Debit Card,109,Toronto,2021-05-27,2021-05-27 07:45:00,17.43039503,5.270672741,1.352251272,67.37419054,5.377767105
2021-05-28 14:05:00,Burger King,Mexican,7.144834821,72.602931,54.98423178,3.333688061,Cash,95,Toronto,2021-05-28,2021-05-28 13:43:00,12.62055605,1.031316626,16.00713016,62.14318131,29.12538424
2021-05-29 22:05:00,Pizza Hut,Fast Food,4.52594722,34.27240929,42.55468128,1.24622671,Debit Card,54,Toronto,2021-05-29,2021-05-29 23:50:00,-7.683456194,-12.95441612,4.674241638,47.26150003,11.27232614
2021-05-30 04:53:00,Dominos,Indian,6.972149792,66.168415,40.65777368,3.621662787,Gift Card,162,Toronto,2021-05-30,2021-05-30 10:08:00,2.539090891,-4.680630729,10.80023829,65.13686741,21.9006572
2021-05-31 16:07:00,KFC,Fast Food,3.758895651,74.28306539,49.07911678,1.033061192,Cash,199,Toronto,2021-05-31,2021-05-31 18:41:00,30.87196487,23.5612169,17.60158175,85.07068287,22.66574675
2021-06-01 21:55:00,A&W,Indian,5.558714875,22.69218644,43.19336953,4.119841842,Gift Card,119,Toronto,2021-06-01,2021-06-01 04:49:00,0.78028508,-10.93864236,13.01754738,44.26045987,20.25018543
2021-06-02 01:13:00,A&W,Italian,9.195300177,57.28999186,26.50062579,3.66654429,Credit Card,60,Toronto,2021-06-02,2021-06-02 14:27:00,-3.479730756,-8.676836133,10.65915573,44.81080084,12.82268486
2021-06-03 08:03:00,Dominos,Japanese,3.068273865,37.36180254,46.96790491,2.235142633,Cash,187,Toronto,2021-06-03,2021-06-03 19:39:00,12.02537421,5.984288393,6.486675062,61.28627751,11.77740634
2021-06-04 00:15:00,Chipotle,Indian,5.0935716,76.57284026,25.33875517,2.169767218,Debit Card,147,Toronto,2021-06-04,2021-06-04 13:01:00,34.35427043,21.35510958,6.660038261,96.5035427,19.94170707
2021-06-05 22:39:00,Burger King,American,8.569139398,31.11221823,52.23430821,4.193091986,Credit Card,80,Toronto,2021-06-05,2021-06-05 02:41:00,0.892487218,-5.892959403,13.3897391,80.1143588,26.65239084
2021-06-06 13:12:00,Starbucks,Chinese,9.755927195,90.84022282,59.58946391,4.133346768,Gift Card,61,Toronto,2021-06-06,2021-06-06 10:23:00,20.24609963,8.718638555,19.88278722,80.7201974,28.66834322
2021-06-07 08:35:00,Chipotle,Chinese,5.631409091,51.6300136,35.095505,2.409209418,Gift Card,157,Toronto,2021-06-07,2021-06-07 11:56:00,24.27288269,16.89105488,13.2367838,61.71519945,7.64764511
2021-06-08 15:24:00,A&W,Thai,6.055996961,31.83025758,37.79023593,2.195790912,Debit Card,129,Toronto,2021-06-08,2021-06-08 18:40:00,0.69368948,-5.300724448,11.15566835,75.61964747,8.870715315
2021-06-09 19:10:00,Burger King,Chinese,6.577375694,52.23185269,21.85734622,3.239299156,Credit Card,116,Toronto,2021-06-09,2021-06-09 23:20:00,22.76973569,15.33801378,14.6130102,40.60787104,28.61840647
2021-06-10 13:43:00,KFC,Thai,9.458785133,49.74321984,20.54932752,1.03346264,PayPal,101,Toronto,2021-06-10,2021-06-10 09:26:00,6.550240972,-5.672428346,9.304112246,78.16576278,23.41338071
2021-06-11 08:37:00,Pizza Hut,Chinese,8.865654328,51.45811156,56.8567734,1.330668152,Debit Card,182,Toronto,2021-06-11,2021-06-11 16:33:00,18.45376238,4.896797696,1.202846852,94.79721685,27.07484562
2021-06-12 02:08:00,Taco Bell,Indian,3.364808997,64.77270995,25.14496242,1.504678361,Gift Card,188,Toronto,2021-06-12,2021-06-12 19:00:00,18.50883698,5.206638339,11.24593632,76.7544081,10.06581585
2021-06-13 08:30:00,Dominos,American,5.494062543,59.29976662,37.8311499,1.741647271,Cash,74,Toronto,2021-06-13,2021-06-13 20:12:00,14.10986078,5.138025487,19.15250569,92.42191561,19.68964678
2021-06-14 07:02:00,McDonalds,Japanese,5.712003426,27.73105619,52.61418495,3.048072507,Credit Card,84,Toronto,2021-06-14,2021-06-14 22:26:00,-5.936960348,-17.61781171,3.506058847,83.43838333,22.52848986
2021-06-15 06:24:00,Burger King,Fast Food,8.312768893,20.57422117,55.5727504,4.968967659,PayPal,71,Toronto,2021-06-15,2021-06-15 09:55:00,27.5886123,20.53876935,13.80009782,47.23350498,22.00279714
2021-06-16 03:51:00,Subway,Mediterranean,6.823143061,77.00031314,40.77590741,3.610453607,Cash,145,Toronto,2021-06-16,2021-06-16 20:03:00,4.435102924,-3.496374379,4.018673773,94.14719844,15.20379227
2021-06-17 15:58:00,KFC,Chinese,7.233763696,62.57598205,42.601301,1.245195178,Credit Card,166,Toronto,2021-06-17,2021-06-17 20:04:00,-1.606667032,-15.57002522,10.71655369,43.98663066,5.384872292
2021-06-18 13:44:00,Starbucks,Japanese,9.985599261,45.51506529,46.7873589,3.102317496,Debit Card,69,Toronto,2021-06-18,2021-06-18 15:58:00,-8.16511863,-13.29513787,1.933528993,72.03804835,19.57315142
2021-06-19 20:18:00,Taco Bell,Japanese,2.599680348,83.71041491,58.45529881,2.98658085,Debit Card,155,Toronto,2021-06-19,2021-06-19 16:52:00,16.59018244,10.73509713,9.007418725,48.52822743,11.32753848
2021-06-20 01:04:00,Subway,Indian,3.784078588,47.98497031,44.10679844,1.576671263,Credit Card,53,Toronto,2021-06-20,2021-06-20 21:50:00,20.49039628,13.41153373,15.12326658,40.70239664,16.25635615
2021-06-21 13:52:00,Starbucks,Italian,5.263167499,82.65703262,42.37901038,4.681089475,PayPal,67,Toronto,2021-06-21,2021-06-21 07:54:00,-9.253547698,-14.51886974,6.951430485,65.32205561,28.93952538
2021-06-22 10:14:00,McDonalds,Italian,4.782259224,40.98927084,20.58136541,2.763060991,Credit Card,100,Toronto,2021-06-22,2021-06-22 10:17:00,13.04418762,6.229833273,13.29823449,57.70244246,14.97588294
2021-06-23 21:40:00,A&W,Chinese,2.173164491,21.19185029,23.23798808,4.978236562,Cash,69,Toronto,2021-06-23,2021-06-23 10:40:00,0.192309884,-10.63810573,15.90899922,69.16002963,25.99504017
2021-06-24 20:47:00,Chipotle,Mediterranean,2.734220852,94.27437397,43.08686506,2.680289181,Cash,171,Toronto,2021-06-24,2021-06-24 04:21:00,19.03277557,9.818530063,18.54355639,74.6319932,9.713515144
2021-06-25 13:20:00,Dominos,Chinese,7.447626331,48.53684599,57.44961551,3.431830811,Debit Card,186,Toronto,2021-06-25,2021-06-25 02:41:00,-2.153510695,-16.08022781,4.692841637,42.62434434,21.81151245
2021-06-26 04:37:00,Pizza Hut,Chinese,9.034595707,82.37886869,54.66765394,1.419050146,Credit Card,129,Toronto,2021-06-26,2021-06-26 03:00:00,21.09219821,7.917762597,7.986318316,47.38019771,29.42517386
2021-06-27 06:05:00,Starbucks,Thai,6.11381609,38.72725132,59.30315692,2.816911295,Debit Card,151,Toronto,2021-06-27,2021-06-27 12:04:00,7.403090584,-1.015082933,3.048320267,73.51854379,7.547327522
2021-06-28 08:35:00,Taco Bell,American,6.313528636,69.94103453,41.1133615,1.955063576,PayPal,74,Toronto,2021-06-28,2021-06-28 07:48:00,32.15284949,24.55861516,19.84967004,60.59004119,5.207998556
2021-06-29 20:38:00,Burger King,American,4.040747463,89.23142423,51.51723754,4.342259194,Cash,108,Toronto,2021-06-29,2021-06-29 00:20:00,-3.811557513,-12.6084816,18.54001936,83.75040925,15.83956982
2021-06-30 07:18:00,A&W,Mediterranean,8.143010909,18.5397419,53.61601326,4.135678339,Gift Card,94,Toronto,2021-06-30,2021-06-30 21:38:00,5.347985797,-5.554963628,10.79914261,79.13749892,7.315637076
2021-07-01 07:07:00,Burger King,Thai,8.014356699,85.60404,45.92126629,4.296719999,Gift Card,90,Toronto,2021-07-01,2021-07-01 04:19:00,-4.893691544,-12.57432795,16.84066589,90.73626178,23.70960874
2021-07-02 12:08:00,Taco Bell,Japanese,6.706925514,63.56330542,33.54999617,3.894437751,Credit Card,87,Toronto,2021-07-02,2021-07-02 22:36:00,31.61121282,20.36972374,10.41915955,81.5495696,27.8637166
2021-07-03 06:35:00,Burger King,Thai,3.701314292,66.63509908,38.79913739,4.330732894,Credit Card,166,Toronto,2021-07-03,2021-07-03 07:45:00,29.4802709,20.38615438,12.47171376,65.79586464,15.85052432
2021-07-04 20:32:00,Starbucks,Chinese,2.776145746,59.46843007,54.31668289,1.803315001,Gift Card,68,Toronto,2021-07-04,2021-07-04 18:59:00,1.607373247,-8.913098561,1.782488642,80.37799734,11.46779105
2021-07-05 09:45:00,KFC,Italian,2.513908607,89.33038378,31.94191704,2.808175106,Credit Card,63,Toronto,2021-07-05,2021-07-05 23:56:00,19.69928207,10.33801678,15.10540841,56.52287046,15.86008298
2021-07-06 20:50:00,Burger King,Mexican,6.741568533,18.69183537,56.94972525,3.76738752,Cash,176,Toronto,2021-07-06,2021-07-06 08:56:00,26.77499901,18.83034141,2.554269673,58.37880993,23.08619545
2021-07-07 06:14:00,Chipotle,Mediterranean,8.600282553,37.18741328,29.19225366,3.549569992,PayPal,198,Toronto,2021-07-07,2021-07-07 15:51:00,14.98403652,0.499503452,16.52135261,87.3391096,5.22635404
2021-07-08 15:47:00,McDonalds,Japanese,8.866643454,89.4398158,49.98065661,3.865417931,PayPal,192,Toronto,2021-07-08,2021-07-08 12:45:00,13.83427603,1.198218084,15.64056175,66.78517098,19.73634974
2021-07-09 01:32:00,Pizza Hut,Indian,5.708976595,78.94938472,45.22236937,1.897033533,Debit Card,52,Toronto,2021-07-09,2021-07-09 15:58:00,0.883353091,-5.517778667,14.17489395,87.90282043,20.33229212
2021-07-10 05:20:00,Starbucks,Mexican,8.274170394,16.49983862,49.98397764,1.393738836,Cash,86,Toronto,2021-07-10,2021-07-10 15:33:00,-5.810375449,-19.49505521,0.72320761,89.34534242,20.94220617
2021-07-11 17:13:00,Subway,Mexican,9.575041571,58.94553407,37.4939029,4.667226312,Credit Card,166,Toronto,2021-07-11,2021-07-11 14:10:00,30.37470911,20.50039713,6.062567119,91.45374026,11.050552
2021-07-12 15:13:00,Taco Bell,Thai,4.2013609,60.01367786,57.3056425,3.240687582,Credit Card,65,Toronto,2021-07-12,2021-07-12 21:20:00,30.51881257,16.5732903,5.262251398,94.99811415,22.85131808
2021-07-13 22:06:00,A&W,Fast Food,5.183682771,49.07498149,45.2988881,1.615303698,Debit Card,191,Toronto,2021-07-13,2021-07-13 19:51:00,18.48956558,5.491013018,7.202728149,65.85911323,7.284787158
2021-07-14 22:25:00,Starbucks,Mexican,9.451831941,40.27843323,31.53183218,4.173746328,Debit Card,58,Toronto,2021-07-14,2021-07-14 08:52:00,5.256340597,-3.995794448,1.752854935,59.1320091,9.981758412
2021-07-15 21:41:00,KFC,Chinese,4.705847739,72.94661229,45.53820283,4.659719747,Credit Card,56,Toronto,2021-07-15,2021-07-15 00:14:00,5.714430858,0.489737774,18.73915646,74.9319248,26.93675117
2021-07-16 23:36:00,A&W,Vegan,9.311010323,32.6621895,31.47262989,1.678254074,Credit Card,191,Toronto,2021-07-16,2021-07-16 00:49:00,22.66800555,14.98123196,11.07604481,62.27034541,23.46807877
2021-07-17 15:16:00,Chipotle,Italian,9.848358898,82.91062778,31.74529567,4.269649821,Cash,183,Toronto,2021-07-17,2021-07-17 16:38:00,30.3699617,19.95361955,6.110486213,76.06445001,5.34363885
2021-07-18 01:34:00,Taco Bell,Italian,7.294485829,83.25815867,35.98394046,4.732900245,Debit Card,64,Toronto,2021-07-18,2021-07-18 05:03:00,29.91888909,18.58410689,7.939630341,82.33515176,11.20940651
2021-07-19 15:58:00,A&W,Vegan,8.535122316,50.29722219,54.0972167,4.753446401,Cash,121,Toronto,2021-07-19,2021-07-19 06:55:00,25.09439956,17.51552271,8.94405081,81.30430111,10.36016207
2021-07-20 18:50:00,Burger King,American,7.996364514,39.10158093,40.01191498,4.656625847,Credit Card,153,Toronto,2021-07-20,2021-07-20 05:04:00,18.89142408,12.49786334,12.01188667,62.47317322,11.7701582
2021-07-21 23:33:00,Starbucks,Chinese,7.596274061,39.12964544,47.15603369,3.185684049,Gift Card,178,Toronto,2021-07-21,2021-07-21 03:15:00,-6.213701575,-19.56300394,10.31358855,50.0116121,11.18899426
2021-07-22 01:10:00,McDonalds,Indian,4.455448584,55.99476254,35.67870961,2.424845269,Gift Card,145,Toronto,2021-07-22,2021-07-22 13:32:00,-2.726707866,-17.57072967,18.38783946,65.83176031,6.563157394
2021-07-23 11:03:00,Taco Bell,Mexican,2.456754703,76.1642341,30.54421759,1.029091231,Credit Card,171,Toronto,2021-07-23,2021-07-23 13:19:00,30.43493848,20.17803666,9.939269658,48.55564864,16.47351291
2021-07-24 16:08:00,Dominos,American,4.74441386,45.50383873,58.18560643,1.243648907,Debit Card,164,Toronto,2021-07-24,2021-07-24 06:27:00,17.28930768,10.57251483,19.8431603,93.40582211,23.31833687
2021-07-25 09:46:00,Chipotle,Chinese,7.335487882,66.85368436,44.14324988,2.715356061,Gift Card,197,Toronto,2021-07-25,2021-07-25 12:36:00,-9.586132677,-17.30920594,17.02849915,60.75264764,20.16829312
2021-07-26 23:19:00,Pizza Hut,Thai,2.820233586,47.51117915,57.35805354,2.597304586,Debit Card,129,Toronto,2021-07-26,2021-07-26 07:34:00,-5.433780571,-10.61768734,4.170210287,49.26758483,21.82179171
2021-07-27 12:06:00,Taco Bell,Italian,2.095343864,40.88447108,28.13652009,1.738855638,Gift Card,56,Toronto,2021-07-27,2021-07-27 11:52:00,19.85757961,5.714591544,18.61190429,41.52686559,7.028729463
2021-07-28 06:07:00,KFC,American,3.117538981,17.11305885,25.87576656,2.581920112,Debit Card,184,Toronto,2021-07-28,2021-07-28 11:44:00,-9.772228727,-15.94973956,2.327327958,78.74934318,28.78726775
2021-07-29 00:50:00,Starbucks,Mediterranean,7.725887411,15.33269899,54.23291628,1.698600262,Gift Card,99,Toronto,2021-07-29,2021-07-29 14:07:00,-2.763637686,-13.52880244,16.34899417,78.21413905,25.96229585
2021-07-30 19:26:00,Burger King,Mexican,9.782349613,34.31265262,47.2366885,4.395165011,Debit Card,179,Toronto,2021-07-30,2021-07-30 22:13:00,14.69302052,6.952468315,7.61246587,60.43624999,25.12725796
2021-07-31 16:27:00,Pizza Hut,Mexican,9.864517597,49.54453438,27.46313997,2.192779512,Cash,96,Toronto,2021-07-31,2021-07-31 19:10:00,21.1352839,10.59350387,17.55948641,44.30271333,25.57459513
2021-08-01 19:50:00,Pizza Hut,Indian,5.951833193,87.35719923,30.77438803,3.394257401,Debit Card,63,Toronto,2021-08-01,2021-08-01 02:54:00,19.33825668,7.824052794,17.3611338,64.57773369,28.3177627
2021-08-02 04:19:00,Chipotle,Fast Food,8.954818408,82.87116065,52.02655766,3.011372248,Cash,80,Toronto,2021-08-02,2021-08-02 19:17:00,0.092118926,-13.20529911,16.118508,58.6730497,18.60634915
2021-08-03 20:15:00,A&W,Mediterranean,7.894611646,37.70904732,38.1547448,1.20752831,Cash,99,Toronto,2021-08-03,2021-08-03 18:09:00,22.04806496,14.98385224,15.80060873,80.62723838,10.00705045
2021-08-04 20:25:00,KFC,Mexican,6.008321896,35.78593765,46.82162026,4.768934878,Credit Card,90,Toronto,2021-08-04,2021-08-04 23:36:00,0.676208937,-4.433749349,6.093582782,76.34675497,20.4195902
2021-08-05 20:08:00,A&W,Japanese,6.582084264,34.32237604,32.73408089,3.108903913,Cash,63,Toronto,2021-08-05,2021-08-05 23:08:00,4.642986417,-1.725869884,1.618385661,61.87562369,23.57203734
2021-08-06 02:37:00,Burger King,Mediterranean,3.097817173,43.83517394,35.24919811,2.300230574,PayPal,182,Toronto,2021-08-06,2021-08-06 04:38:00,23.59211323,9.591926812,8.059603575,53.07355326,23.44793483
2021-08-07 01:38:00,Pizza Hut,Mexican,9.501291685,57.34689116,59.62850234,1.632506279,Cash,54,Toronto,2021-08-07,2021-08-07 12:37:00,19.23348046,5.494579681,3.4704903,99.28215797,18.0362256
2021-08-08 04:00:00,KFC,Vegan,4.815438166,52.28676062,29.90468349,2.354106539,Debit Card,54,Toronto,2021-08-08,2021-08-08 06:02:00,28.21505347,17.24092245,13.89902178,67.24009727,6.711467983
2021-08-09 03:21:00,KFC,Mediterranean,5.569194052,33.5532219,40.25825508,1.082046412,Cash,162,Toronto,2021-08-09,2021-08-09 02:50:00,19.59258015,8.587411549,6.921994531,81.29645415,14.27782346
2021-08-10 10:33:00,Subway,Chinese,7.373281848,26.08836985,53.77609373,2.454232621,Debit Card,167,Toronto,2021-08-10,2021-08-10 17:54:00,15.57388715,3.923520405,19.51220402,48.43317805,28.01916521
2021-08-11 18:39:00,Starbucks,Mediterranean,4.671219772,16.06911406,29.56892855,3.125943709,Debit Card,145,Toronto,2021-08-11,2021-08-11 22:31:00,-5.784635448,-12.53834823,12.81944155,69.13538198,19.61122274
2021-08-12 12:25:00,Pizza Hut,Indian,4.034073288,28.08687529,36.60855027,4.487464983,PayPal,85,Toronto,2021-08-12,2021-08-12 11:04:00,6.547211138,-7.596908322,16.44961127,41.65220319,18.45829858
2021-08-13 08:09:00,Pizza Hut,Thai,7.048395146,74.95529147,44.60365149,3.749497671,Cash,128,Toronto,2021-08-13,2021-08-13 09:51:00,1.934106546,-7.253598703,2.650493455,70.32730707,11.72133786
2021-08-14 09:38:00,KFC,Thai,2.199872658,35.70927839,39.24752606,1.446329253,Cash,68,Toronto,2021-08-14,2021-08-14 15:30:00,0.979533952,-7.85185133,17.24028965,97.84104443,14.211223
2021-08-15 20:41:00,A&W,Thai,7.765800896,54.83115386,38.38009066,1.590985298,Gift Card,71,Toronto,2021-08-15,2021-08-15 19:28:00,33.78547496,23.59629791,18.45514381,63.05240278,27.38365223
2021-08-16 08:46:00,Pizza Hut,Chinese,6.112186959,65.26059766,34.50038925,2.712493471,Gift Card,105,Toronto,2021-08-16,2021-08-16 04:33:00,7.68939761,2.219737942,9.741238376,42.33976075,21.66157619
2021-08-17 04:32:00,KFC,American,6.846029844,90.38147674,43.46585311,1.782831007,Credit Card,66,Toronto,2021-08-17,2021-08-17 19:38:00,30.14209498,23.4792613,12.12505876,41.85734746,24.68467567
2021-08-18 20:42:00,Pizza Hut,Thai,7.055041274,90.55268336,44.97490792,1.11139911,Debit Card,66,Toronto,2021-08-18,2021-08-18 08:27:00,18.40123817,6.020902006,15.29619602,63.2792056,16.35863558
2021-08-19 13:05:00,KFC,Italian,6.216401252,78.38736736,46.13158164,4.22005952,PayPal,195,Toronto,2021-08-19,2021-08-19 06:02:00,25.76650866,19.93852198,3.496772545,49.60149619,20.75618049
2021-08-20 22:35:00,Subway,Chinese,6.66027022,17.98834432,22.81472432,1.078090283,Gift Card,127,Toronto,2021-08-20,2021-08-20 22:28:00,12.61866919,1.587148095,10.05132153,41.40112578,11.20959022
2021-08-21 07:32:00,Starbucks,American,7.470305607,63.88098562,45.24136703,4.322758421,Cash,105,Toronto,2021-08-21,2021-08-21 14:07:00,15.96067481,8.507183711,7.973260555,85.37281684,22.63652076
2021-08-22 19:35:00,KFC,Italian,8.024950777,81.85959502,58.12948715,1.576415852,Credit Card,129,Toronto,2021-08-22,2021-08-22 10:54:00,12.16329622,3.270340081,2.927479843,67.51138053,15.69003334
2021-08-23 05:46:00,Pizza Hut,Italian,7.81961913,16.4694838,41.63944942,4.898713643,PayPal,99,Toronto,2021-08-23,2021-08-23 04:57:00,-1.214065549,-9.101002917,7.350688446,57.35468632,16.06363787
2021-08-24 13:35:00,Burger King,Italian,8.956931662,61.72319216,48.6106833,3.415495647,Cash,107,Toronto,2021-08-24,2021-08-24 08:13:00,22.51034519,13.95361802,1.363446188,94.00499098,21.23305811
2021-08-25 06:53:00,Starbucks,Japanese,3.515547465,87.90995239,42.26929231,3.939931887,Cash,67,Toronto,2021-08-25,2021-08-25 09:05:00,2.63475631,-9.555702742,0.516238139,46.96833761,28.40701554
2021-08-26 07:10:00,Subway,Indian,5.209183756,55.29867645,54.18962474,1.441934512,Debit Card,184,Toronto,2021-08-26,2021-08-26 05:03:00,-8.905781511,-16.87699867,2.703325783,97.35512974,6.600158665
2021-08-27 06:18:00,KFC,Indian,9.582368528,15.34902725,57.18332378,4.448416294,Debit Card,125,Toronto,2021-08-27,2021-08-27 15:03:00,19.04625332,8.382206913,19.26230223,58.83800304,25.61858093
2021-08-28 16:37:00,Burger King,Chinese,5.172724595,15.93613546,27.36879597,4.356769371,Gift Card,59,Toronto,2021-08-28,2021-08-28 03:58:00,-2.030019427,-11.79052345,10.99059072,93.30422034,12.30957776
2021-08-29 14:54:00,KFC,Italian,2.998960615,50.41406318,37.47440146,3.611970926,Gift Card,118,Toronto,2021-08-29,2021-08-29 10:49:00,32.3206363,20.68392464,19.31644322,76.17657259,16.09798636
2021-08-30 07:07:00,A&W,Vegan,6.203561011,28.17573673,35.69528404,3.009099458,Cash,134,Toronto,2021-08-30,2021-08-30 14:43:00,32.92678597,18.55848857,8.649957567,89.60244158,5.547833219
2021-08-31 18:27:00,Pizza Hut,Mediterranean,2.87592778,71.47830585,36.20860493,3.885956693,Cash,180,Toronto,2021-08-31,2021-08-31 19:59:00,31.16889756,18.84317659,6.236322662,99.04078979,12.52615195
2021-09-01 03:11:00,Taco Bell,American,3.62282591,75.24793752,25.02096725,1.023712861,Gift Card,132,Toronto,2021-09-01,2021-09-01 06:49:00,6.657141511,-0.492262274,10.12283726,57.30432627,17.56578107
2021-09-02 00:40:00,Chipotle,Indian,9.986550053,30.11978261,52.54462904,3.369763022,Gift Card,158,Toronto,2021-09-02,2021-09-02 12:05:00,-9.304452256,-14.61628361,8.790233773,97.66812912,6.404401934
2021-09-03 22:12:00,McDonalds,Thai,6.330901107,90.52532952,21.43064972,4.38962454,Cash,93,Toronto,2021-09-03,2021-09-03 23:07:00,31.77433532,24.15169487,2.113293685,63.36891369,17.27739323
2021-09-04 23:21:00,A&W,Chinese,4.272467112,52.56216682,41.12906431,2.427599549,PayPal,191,Toronto,2021-09-04,2021-09-04 17:26:00,9.268286674,-1.682492633,12.81652629,63.13071428,28.17776572
2021-09-05 02:15:00,Burger King,American,9.958199637,27.14190215,46.47513552,1.433157426,Cash,181,Toronto,2021-09-05,2021-09-05 05:17:00,33.49946686,27.98520872,4.32076365,60.42322626,7.634830453
2021-09-06 01:45:00,A&W,Chinese,9.732471348,79.96138584,28.29877752,2.683508999,PayPal,67,Toronto,2021-09-06,2021-09-06 08:44:00,33.36289897,23.3992365,12.3917591,72.48445644,24.1110182
2021-09-07 08:38:00,Dominos,Vegan,5.525912329,82.1478325,56.23400768,3.908417796,PayPal,142,Toronto,2021-09-07,2021-09-07 15:04:00,28.3854255,17.41699701,13.00402185,49.24870259,15.24177633
